,Date,Time,Open,High,Low,Close,Total Volume,Period Volume
6659,2008-06-25,10:00:00,132.1,132.22,132.07,132.17,28239695.0,478241.0
6660,2008-06-25,10:01:00,132.17,132.26,132.15,132.25,28920217.0,680422.0
6661,2008-06-25,10:02:00,132.26,132.38,132.23,132.31,29602880.0,682463.0
6662,2008-06-25,10:03:00,132.31,132.37,132.16,132.17,31042323.0,1439443.0
6663,2008-06-25,10:04:00,132.18,132.27,132.14,132.26,31816459.0,774136.0
6664,2008-06-25,10:05:00,132.27,132.31,132.26,132.27,32216533.0,400074.0
6665,2008-06-25,10:06:00,132.28,132.29,132.19,132.25,32574316.0,357583.0
6666,2008-06-25,10:07:00,132.24,132.25,132.16,132.17,33278035.0,702219.0
6667,2008-06-25,10:08:00,132.17,132.26,132.16,132.24,33779978.0,501943.0
6668,2008-06-25,10:09:00,132.23,132.26,132.14,132.15,34084693.0,304715.0
6669,2008-06-25,10:10:00,132.14,132.16,132.08,132.11,34540699.0,454106.0
6670,2008-06-25,10:11:00,132.12,132.15,132.08,132.09,34750755.0,210056.0
6671,2008-06-25,10:12:00,132.09,132.12,132.08,132.1,34979246.0,228491.0
6672,2008-06-25,10:13:00,132.11,132.12,132.07,132.12,35153276.0,174030.0
6673,2008-06-25,10:14:00,132.12,132.14,132.07,132.08,35442519.0,289243.0
6674,2008-06-25,10:15:00,132.08,132.09,131.95,131.96,36205562.0,763043.0
6675,2008-06-25,10:16:00,131.97,132.03,131.94,132.02,36753953.0,548291.0
6676,2008-06-25,10:17:00,132.02,132.1,131.99,132.05,37109988.0,356035.0
6677,2008-06-25,10:18:00,132.04,132.07,132.04,132.04,37356140.0,246152.0
6678,2008-06-25,10:19:00,132.04,132.06,132.01,132.03,37726441.0,370301.0
6679,2008-06-25,10:20:00,132.02,132.04,131.99,132.02,38054369.0,326028.0
6680,2008-06-25,10:21:00,132.02,132.03,131.95,131.98,38640128.0,585559.0
6681,2008-06-25,10:22:00,131.98,132.04,131.98,132.0,38983439.0,343311.0
6682,2008-06-25,10:23:00,131.99,132.06,131.99,132.05,39136797.0,151858.0
6683,2008-06-25,10:24:00,132.05,132.05,131.97,132.0,39472879.0,335982.0
6684,2008-06-25,10:25:00,132.0,132.02,131.98,131.99,39568634.0,95755.0
6685,2008-06-25,10:26:00,132.0,132.06,131.99,132.01,39908686.0,339952.0
6686,2008-06-25,10:27:00,132.01,132.02,131.97,131.99,40044071.0,135385.0
6687,2008-06-25,10:28:00,131.99,132.01,131.99,132.01,40105166.0,61095.0
6688,2008-06-25,10:29:00,132.02,132.06,132.01,132.05,40276538.0,171372.0
6689,2008-06-25,10:30:00,132.05,132.07,132.02,132.04,40660713.0,382175.0
6690,2008-06-25,10:31:00,132.05,132.07,132.01,132.05,40889294.0,227481.0
6691,2008-06-25,10:32:00,132.05,132.22,132.04,132.2,41717712.0,828418.0
6692,2008-06-25,10:33:00,132.2,132.26,132.17,132.23,42340774.0,523062.0
6693,2008-06-25,10:34:00,132.23,132.31,132.22,132.3,42778542.0,437568.0
6694,2008-06-25,10:35:00,132.3,132.33,132.25,132.32,43268813.0,490271.0
6695,2008-06-25,10:36:00,132.32,132.42,132.31,132.34,45822402.0,2553189.0
6696,2008-06-25,10:37:00,132.34,132.44,132.3,132.43,47184742.0,1362340.0
6697,2008-06-25,10:38:00,132.43,132.58,132.41,132.53,49418296.0,2233354.0
6698,2008-06-25,10:39:00,132.54,132.54,132.44,132.49,50471377.0,1053081.0
6699,2008-06-25,10:40:00,132.49,132.52,132.4,132.46,52270998.0,1797721.0
6700,2008-06-25,10:41:00,132.45,132.48,132.42,132.45,52748661.0,477763.0
6701,2008-06-25,10:42:00,132.45,132.57,132.45,132.55,53742275.0,917614.0
6702,2008-06-25,10:43:00,132.54,132.55,132.48,132.51,54181660.0,439385.0
6703,2008-06-25,10:44:00,132.5,132.54,132.44,132.54,54789922.0,608262.0
6704,2008-06-25,10:45:00,132.53,132.61,132.53,132.6,55475580.0,684858.0
6705,2008-06-25,10:46:00,132.61,132.64,132.5,132.54,56285126.0,807546.0
6706,2008-06-25,10:47:00,132.54,132.59,132.53,132.57,56814779.0,529653.0
6707,2008-06-25,10:48:00,132.57,132.66,132.55,132.65,57427481.0,612702.0
6708,2008-06-25,10:49:00,132.64,132.73,132.63,132.64,58395946.0,968465.0
6709,2008-06-25,10:50:00,132.65,132.66,132.6,132.66,58900846.0,503200.0
6710,2008-06-25,10:51:00,132.66,132.72,132.65,132.7,59418155.0,517109.0
6711,2008-06-25,10:52:00,132.7,132.72,132.59,132.62,59839838.0,371683.0
6712,2008-06-25,10:53:00,132.61,132.64,132.58,132.61,60005655.0,165817.0
6713,2008-06-25,10:54:00,132.61,132.62,132.56,132.62,60572975.0,567320.0
6714,2008-06-25,10:55:00,132.61,132.69,132.6,132.67,61038973.0,465898.0
6715,2008-06-25,10:56:00,132.67,132.67,132.58,132.59,61566456.0,611483.0
6716,2008-06-25,10:57:00,132.58,132.59,132.52,132.55,62779083.0,1212627.0
6717,2008-06-25,10:58:00,132.55,132.64,132.5,132.6,63701565.0,922482.0
6718,2008-06-25,10:59:00,132.6,132.67,132.55,132.58,64412497.0,710932.0
6719,2008-06-25,11:00:00,132.58,132.62,132.55,132.56,64679143.0,264946.0
6720,2008-06-25,11:01:00,132.56,132.59,132.52,132.59,65727206.0,470363.0
6721,2008-06-25,11:02:00,132.59,132.62,132.54,132.54,66056402.0,329196.0
6722,2008-06-25,11:03:00,132.54,132.59,132.53,132.54,66366994.0,310592.0
6723,2008-06-25,11:04:00,132.54,132.61,132.53,132.59,66725229.0,358235.0
6724,2008-06-25,11:05:00,132.6,132.61,132.54,132.56,66884717.0,159488.0
6725,2008-06-25,11:06:00,132.56,132.57,132.5,132.53,67294171.0,409354.0
6726,2008-06-25,11:07:00,132.54,132.59,132.52,132.57,67411975.0,117704.0
6727,2008-06-25,11:08:00,132.57,132.63,132.56,132.61,67681031.0,267156.0
6728,2008-06-25,11:09:00,132.61,132.63,132.56,132.61,68183950.0,502919.0
6729,2008-06-25,11:10:00,132.61,132.62,132.52,132.53,68517375.0,331625.0
6730,2008-06-25,11:11:00,132.53,132.57,132.52,132.54,68676877.0,159502.0
6731,2008-06-25,11:12:00,132.54,132.55,132.51,132.52,68808977.0,132100.0
6732,2008-06-25,11:13:00,132.51,132.51,132.46,132.46,69174857.0,365880.0
6733,2008-06-25,11:14:00,132.46,132.5,132.45,132.48,69394089.0,219232.0
6734,2008-06-25,11:15:00,132.47,132.51,132.46,132.46,69657225.0,263136.0
6735,2008-06-25,11:16:00,132.46,132.5,132.44,132.5,69844269.0,186944.0
6736,2008-06-25,11:17:00,132.5,132.55,132.48,132.54,70109802.0,265433.0
6737,2008-06-25,11:18:00,132.53,132.54,132.5,132.51,70231030.0,121128.0
6738,2008-06-25,11:19:00,132.5,132.61,132.5,132.6,70629983.0,398953.0
6739,2008-06-25,11:20:00,132.6,132.61,132.52,132.52,70906697.0,275214.0
6740,2008-06-25,11:21:00,132.52,132.64,132.51,132.59,71475701.0,569004.0
6741,2008-06-25,11:22:00,132.58,132.63,132.56,132.62,71661302.0,185601.0
6742,2008-06-25,11:23:00,132.63,132.65,132.58,132.58,71923517.0,262215.0
6743,2008-06-25,11:24:00,132.58,132.6,132.55,132.56,72218141.0,294624.0
6744,2008-06-25,11:25:00,132.56,132.63,132.55,132.61,72477069.0,258928.0
6745,2008-06-25,11:26:00,132.61,132.63,132.59,132.61,72684215.0,207146.0
6746,2008-06-25,11:27:00,132.62,132.62,132.5,132.58,73012471.0,328256.0
6747,2008-06-25,11:28:00,132.57,132.59,132.53,132.57,73381601.0,369130.0
6748,2008-06-25,11:29:00,132.56,132.57,132.49,132.51,73533862.0,152261.0
6749,2008-06-25,11:30:00,132.51,132.64,132.51,132.58,73798824.0,263262.0
6750,2008-06-25,11:31:00,132.59,132.6,132.55,132.55,73952330.0,153406.0
6751,2008-06-25,11:32:00,132.55,132.57,132.52,132.53,74233512.0,281182.0
6752,2008-06-25,11:33:00,132.53,132.61,132.53,132.61,74525296.0,291784.0
6753,2008-06-25,11:34:00,132.61,132.63,132.58,132.61,74656472.0,131176.0
6754,2008-06-25,11:35:00,132.62,132.68,132.59,132.66,74861079.0,204507.0
6755,2008-06-25,11:36:00,132.66,132.67,132.61,132.64,75246398.0,385319.0
6756,2008-06-25,11:37:00,132.63,132.64,132.6,132.63,75405780.0,159382.0
6757,2008-06-25,11:38:00,132.64,132.64,132.51,132.51,75754936.0,349156.0
6758,2008-06-25,11:39:00,132.51,132.55,132.46,132.55,76724924.0,969988.0
6759,2008-06-25,11:40:00,132.54,132.56,132.48,132.51,76957249.0,230725.0
6760,2008-06-25,11:41:00,132.51,132.52,132.48,132.49,77069636.0,112287.0
6761,2008-06-25,11:42:00,132.5,132.53,132.48,132.49,77225486.0,155850.0
6762,2008-06-25,11:43:00,132.48,132.5,132.44,132.44,77406656.0,181070.0
6763,2008-06-25,11:44:00,132.44,132.5,132.38,132.39,78782041.0,1375385.0
6764,2008-06-25,11:45:00,132.39,132.45,132.39,132.42,79185479.0,403438.0
6765,2008-06-25,11:46:00,132.41,132.45,132.38,132.44,79600345.0,414038.0
6766,2008-06-25,11:47:00,132.45,132.46,132.39,132.41,79740327.0,139982.0
6767,2008-06-25,11:48:00,132.41,132.43,132.4,132.41,80885292.0,144965.0
6768,2008-06-25,11:49:00,132.41,132.41,132.36,132.38,81078566.0,193274.0
6769,2008-06-25,11:50:00,132.38,132.39,132.37,132.39,81153761.0,73995.0
6770,2008-06-25,11:51:00,132.38,132.43,132.38,132.41,81299515.0,145754.0
6771,2008-06-25,11:52:00,132.41,132.46,132.41,132.42,81566159.0,266644.0
6772,2008-06-25,11:53:00,132.42,132.44,132.37,132.38,81693324.0,127165.0
6773,2008-06-25,11:54:00,132.38,132.44,132.38,132.42,81759767.0,66143.0
6774,2008-06-25,11:55:00,132.42,132.42,132.38,132.4,81849275.0,89508.0
6775,2008-06-25,11:56:00,132.41,132.41,132.36,132.37,82246441.0,397166.0
6776,2008-06-25,11:57:00,132.37,132.45,132.37,132.43,82511883.0,115342.0
6777,2008-06-25,11:58:00,132.43,132.45,132.37,132.4,82897575.0,385592.0
6778,2008-06-25,11:59:00,132.4,132.5,132.4,132.49,83086865.0,189290.0
6779,2008-06-25,12:00:00,132.49,132.55,132.46,132.49,83484369.0,396304.0
6780,2008-06-25,12:01:00,132.49,132.5,132.42,132.42,83649241.0,164872.0
6781,2008-06-25,12:02:00,132.42,132.44,132.4,132.41,83737202.0,87961.0
6782,2008-06-25,12:03:00,132.41,132.42,132.39,132.39,83835541.0,98339.0
6783,2008-06-25,12:04:00,132.38,132.42,132.37,132.41,83993820.0,158079.0
6784,2008-06-25,12:05:00,132.41,132.45,132.4,132.43,84141013.0,147193.0
6785,2008-06-25,12:06:00,132.43,132.44,132.41,132.42,84193642.0,52629.0
6786,2008-06-25,12:07:00,132.41,132.43,132.39,132.42,84431407.0,237765.0
6787,2008-06-25,12:08:00,132.42,132.44,132.4,132.41,84558806.0,127399.0
6788,2008-06-25,12:09:00,132.41,132.42,132.36,132.38,84703786.0,144980.0
6789,2008-06-25,12:10:00,132.38,132.43,132.37,132.39,85148461.0,443575.0
6790,2008-06-25,12:11:00,132.39,132.45,132.39,132.42,85594527.0,446066.0
6791,2008-06-25,12:12:00,132.42,132.43,132.38,132.39,85676298.0,81771.0
6792,2008-06-25,12:13:00,132.4,132.45,132.38,132.44,85829192.0,152894.0
6793,2008-06-25,12:14:00,132.44,132.46,132.43,132.46,85960851.0,131459.0
6794,2008-06-25,12:15:00,132.45,132.46,132.44,132.45,86011911.0,51060.0
6795,2008-06-25,12:16:00,132.45,132.45,132.37,132.39,86398494.0,384283.0
6796,2008-06-25,12:17:00,132.4,132.44,132.38,132.44,86510806.0,112312.0
6797,2008-06-25,12:18:00,132.43,132.44,132.41,132.41,86579427.0,68621.0
6798,2008-06-25,12:19:00,132.42,132.43,132.4,132.43,86687688.0,108261.0
6799,2008-06-25,12:20:00,132.42,132.43,132.4,132.42,86816634.0,127346.0
6800,2008-06-25,12:21:00,132.42,132.49,132.41,132.46,86979970.0,163336.0
6801,2008-06-25,12:22:00,132.46,132.48,132.45,132.47,87104981.0,125011.0
6802,2008-06-25,12:23:00,132.48,132.48,132.46,132.47,87161481.0,56500.0
6803,2008-06-25,12:24:00,132.46,132.47,132.43,132.46,87318781.0,157300.0
6804,2008-06-25,12:25:00,132.45,132.51,132.45,132.5,87425803.0,106722.0
6805,2008-06-25,12:26:00,132.5,132.51,132.47,132.48,87493579.0,67776.0
6806,2008-06-25,12:27:00,132.48,132.48,132.43,132.45,87588247.0,94668.0
6807,2008-06-25,12:28:00,132.45,132.47,132.44,132.46,87667844.0,79597.0
6808,2008-06-25,12:29:00,132.45,132.47,132.43,132.46,87733077.0,65233.0
6809,2008-06-25,12:30:00,132.46,132.49,132.46,132.48,87840803.0,106226.0
6810,2008-06-25,12:31:00,132.48,132.51,132.47,132.51,87958494.0,115591.0
6811,2008-06-25,12:32:00,132.5,132.56,132.5,132.56,88106806.0,148312.0
6812,2008-06-25,12:33:00,132.56,132.58,132.53,132.54,88279456.0,172650.0
6813,2008-06-25,12:34:00,132.53,132.54,132.5,132.51,88315852.0,36396.0
6814,2008-06-25,12:35:00,132.5,132.53,132.5,132.51,88427887.0,112035.0
6815,2008-06-25,12:36:00,132.51,132.53,132.5,132.51,88530129.0,102242.0
6816,2008-06-25,12:37:00,132.5,132.51,132.49,132.49,88550355.0,20226.0
6817,2008-06-25,12:38:00,132.49,132.5,132.47,132.47,88571108.0,20653.0
6818,2008-06-25,12:39:00,132.48,132.48,132.44,132.48,88695869.0,124761.0
6819,2008-06-25,12:40:00,132.48,132.49,132.46,132.48,88786189.0,88320.0
6820,2008-06-25,12:41:00,132.48,132.48,132.45,132.45,88821772.0,35483.0
6821,2008-06-25,12:42:00,132.45,132.5,132.44,132.5,89943555.0,1121783.0
6822,2008-06-25,12:43:00,132.5,132.5,132.44,132.45,89993431.0,49676.0
6823,2008-06-25,12:44:00,132.45,132.45,132.38,132.39,90123931.0,130400.0
6824,2008-06-25,12:45:00,132.39,132.4,132.37,132.38,90366326.0,242395.0
6825,2008-06-25,12:46:00,132.37,132.38,132.35,132.36,90398890.0,32564.0
6826,2008-06-25,12:47:00,132.36,132.39,132.36,132.37,90572936.0,173346.0
6827,2008-06-25,12:48:00,132.37,132.37,132.35,132.35,90630532.0,56799.0
6828,2008-06-25,12:49:00,132.36,132.37,132.36,132.36,90656139.0,25607.0
6829,2008-06-25,12:50:00,132.37,132.37,132.28,132.3,90975226.0,317587.0
6830,2008-06-25,12:51:00,132.3,132.33,132.29,132.32,91161208.0,185882.0
6831,2008-06-25,12:52:00,132.33,132.37,132.31,132.36,91480815.0,319607.0
6832,2008-06-25,12:53:00,132.36,132.45,132.36,132.43,91861855.0,381040.0
6833,2008-06-25,12:54:00,132.42,132.44,132.33,132.34,92220282.0,358327.0
6834,2008-06-25,12:55:00,132.34,132.35,132.29,132.34,92667310.0,447028.0
6835,2008-06-25,12:56:00,132.35,132.36,132.34,132.34,92700293.0,32983.0
6836,2008-06-25,12:57:00,132.35,132.37,132.32,132.32,92824824.0,124531.0
6837,2008-06-25,12:58:00,132.33,132.38,132.33,132.37,92912407.0,87583.0
6838,2008-06-25,12:59:00,132.37,132.37,132.33,132.35,92998101.0,85694.0
6839,2008-06-25,13:00:00,132.34,132.38,132.34,132.36,93139361.0,139960.0
6840,2008-06-25,13:01:00,132.36,132.37,132.31,132.33,93305620.0,166059.0
6841,2008-06-25,13:02:00,132.33,132.35,132.31,132.32,93519329.0,213709.0
6842,2008-06-25,13:03:00,132.32,132.38,132.31,132.35,93975652.0,456223.0
6843,2008-06-25,13:04:00,132.35,132.35,132.31,132.33,94221852.0,246200.0
6844,2008-06-25,13:05:00,132.34,132.34,132.32,132.33,94246216.0,24364.0
6845,2008-06-25,13:06:00,132.34,132.35,132.32,132.35,94331982.0,85766.0
6846,2008-06-25,13:07:00,132.35,132.39,132.34,132.35,94628889.0,296907.0
6847,2008-06-25,13:08:00,132.35,132.36,132.34,132.34,94641209.0,12220.0
6848,2008-06-25,13:09:00,132.34,132.35,132.34,132.35,94672147.0,30938.0
6849,2008-06-25,13:10:00,132.34,132.35,132.32,132.34,94852026.0,178879.0
6850,2008-06-25,13:11:00,132.33,132.39,132.33,132.38,94957161.0,105135.0
6851,2008-06-25,13:12:00,132.38,132.4,132.37,132.39,95126808.0,169647.0
6852,2008-06-25,13:13:00,132.38,132.45,132.38,132.45,95223145.0,96337.0
6853,2008-06-25,13:14:00,132.44,132.52,132.44,132.48,95657527.0,434382.0
6854,2008-06-25,13:15:00,132.48,132.57,132.48,132.51,96109323.0,451796.0
6855,2008-06-25,13:16:00,132.52,132.54,132.52,132.52,96144115.0,34792.0
6856,2008-06-25,13:17:00,132.53,132.53,132.47,132.47,96259389.0,114924.0
6857,2008-06-25,13:18:00,132.48,132.49,132.45,132.45,96331278.0,71889.0
6858,2008-06-25,13:19:00,132.44,132.51,132.44,132.48,96537469.0,206191.0
6859,2008-06-25,13:20:00,132.47,132.5,132.46,132.48,96778815.0,240346.0
6860,2008-06-25,13:21:00,132.47,132.48,132.45,132.46,96791830.0,13015.0
6861,2008-06-25,13:22:00,132.45,132.5,132.44,132.49,97014689.0,222859.0
6862,2008-06-25,13:23:00,132.49,132.5,132.48,132.49,97061462.0,46773.0
6863,2008-06-25,13:24:00,132.49,132.5,132.44,132.45,97669411.0,607749.0
6864,2008-06-25,13:25:00,132.45,132.45,132.43,132.43,97933478.0,264067.0
6865,2008-06-25,13:26:00,132.45,132.45,132.37,132.38,98047782.0,114304.0
6866,2008-06-25,13:27:00,132.39,132.45,132.38,132.38,98337085.0,289203.0
6867,2008-06-25,13:28:00,132.39,132.4,132.37,132.4,98655497.0,318412.0
6868,2008-06-25,13:29:00,132.4,132.41,132.39,132.4,98702270.0,46773.0
6869,2008-06-25,13:30:00,132.4,132.42,132.37,132.37,99119357.0,291087.0
6870,2008-06-25,13:31:00,132.38,132.42,132.34,132.37,99475663.0,356206.0
6871,2008-06-25,13:32:00,132.37,132.4,132.34,132.38,99718626.0,242963.0
6872,2008-06-25,13:33:00,132.39,132.4,132.34,132.39,100030537.0,311911.0
6873,2008-06-25,13:34:00,132.39,132.45,132.39,132.44,100173030.0,142493.0
6874,2008-06-25,13:35:00,132.43,132.45,132.4,132.4,100253156.0,80126.0
6875,2008-06-25,13:36:00,132.4,132.41,132.4,132.41,100299396.0,46140.0
6876,2008-06-25,13:37:00,132.41,132.41,132.35,132.35,100417484.0,118088.0
6877,2008-06-25,13:38:00,132.35,132.35,132.33,132.33,100554669.0,137185.0
6878,2008-06-25,13:39:00,132.34,132.34,132.28,132.31,101172170.0,617501.0
6879,2008-06-25,13:40:00,132.32,132.35,132.29,132.34,101494749.0,318279.0
6880,2008-06-25,13:41:00,132.35,132.39,132.32,132.36,102305656.0,810907.0
6881,2008-06-25,13:42:00,132.36,132.37,132.36,132.36,102347667.0,42011.0
6882,2008-06-25,13:43:00,132.36,132.36,132.32,132.36,102540916.0,193249.0
6883,2008-06-25,13:44:00,132.36,132.36,132.32,132.35,102741063.0,200047.0
6884,2008-06-25,13:45:00,132.35,132.35,132.33,132.35,103319277.0,76957.0
6885,2008-06-25,13:46:00,132.35,132.36,132.32,132.35,103462596.0,143219.0
6886,2008-06-25,13:47:00,132.35,132.37,132.34,132.36,103539601.0,77005.0
6887,2008-06-25,13:48:00,132.36,132.36,132.35,132.36,103577927.0,38326.0
6888,2008-06-25,13:49:00,132.36,132.37,132.35,132.35,103705835.0,127908.0
6889,2008-06-25,13:50:00,132.35,132.37,132.35,132.36,103749232.0,43397.0
6890,2008-06-25,13:51:00,132.36,132.36,132.35,132.36,103810532.0,55600.0
6891,2008-06-25,13:52:00,132.36,132.37,132.3,132.31,104081939.0,271407.0
6892,2008-06-25,13:53:00,132.3,132.35,132.3,132.34,104279287.0,197348.0
6893,2008-06-25,13:54:00,132.35,132.36,132.32,132.35,105684768.0,405081.0
6894,2008-06-25,13:55:00,132.35,132.37,132.34,132.37,105782219.0,97451.0
6895,2008-06-25,13:56:00,132.37,132.37,132.35,132.35,106098392.0,315273.0
6896,2008-06-25,13:57:00,132.34,132.35,132.31,132.33,106279144.0,130752.0
6897,2008-06-25,13:58:00,132.34,132.34,132.3,132.32,106534862.0,255718.0
6898,2008-06-25,13:59:00,132.32,132.33,132.3,132.32,106676855.0,141993.0
6899,2008-06-25,14:00:00,132.32,132.33,132.3,132.32,106817068.0,135613.0
6900,2008-06-25,14:01:00,132.33,132.34,132.31,132.33,106907210.0,90142.0
6901,2008-06-25,14:02:00,132.33,132.35,132.32,132.34,107061027.0,153817.0
6902,2008-06-25,14:03:00,132.35,132.36,132.33,132.35,107231766.0,170739.0
6903,2008-06-25,14:04:00,132.35,132.37,132.33,132.36,108505213.0,223747.0
6904,2008-06-25,14:05:00,132.35,132.41,132.35,132.41,108843831.0,337818.0
6905,2008-06-25,14:06:00,132.41,132.47,132.41,132.45,109053861.0,210030.0
6906,2008-06-25,14:07:00,132.46,132.5,132.44,132.49,109482689.0,428828.0
6907,2008-06-25,14:08:00,132.49,132.53,132.46,132.5,110086519.0,603830.0
6908,2008-06-25,14:09:00,132.5,132.54,132.45,132.47,113574908.0,488247.0
6909,2008-06-25,14:10:00,132.46,132.54,131.24,132.41,114795144.0,1215136.0
6910,2008-06-25,14:11:00,132.42,132.66,131.92,132.63,118976273.0,4181129.0
6911,2008-06-25,14:12:00,132.63,132.88,132.51,132.62,122466323.0,3488250.0
6912,2008-06-25,14:13:00,132.62,132.72,132.46,132.46,124910922.0,1643999.0
6913,2008-06-25,14:14:00,132.46,132.5,132.22,132.47,127099367.0,2184745.0
6914,2008-06-25,14:15:00,132.46,132.77,132.37,132.73,129438234.0,2312467.0
6915,2008-06-25,14:16:00,132.72,132.9,132.62,132.75,132054812.0,2595398.0
6916,2008-06-25,14:17:00,132.75,132.98,132.72,132.89,134450241.0,2395429.0
6917,2008-06-25,14:18:00,132.87,133.03,132.85,132.98,136089745.0,1639404.0
6918,2008-06-25,14:19:00,132.97,132.99,132.83,132.95,137657397.0,1467652.0
6919,2008-06-25,14:20:00,132.95,133.07,132.85,132.99,139373429.0,1571032.0
6920,2008-06-25,14:21:00,132.99,133.1,132.87,132.91,140501296.0,1043667.0
6921,2008-06-25,14:22:00,132.91,132.96,132.73,132.78,141486541.0,985245.0
6922,2008-06-25,14:23:00,132.78,132.89,132.73,132.82,142322381.0,826090.0
6923,2008-06-25,14:24:00,132.82,132.88,132.7,132.81,143714880.0,1390699.0
6924,2008-06-25,14:25:00,132.82,132.82,132.69,132.75,144517411.0,802031.0
6925,2008-06-25,14:26:00,132.75,132.83,132.71,132.75,145141814.0,624403.0
6926,2008-06-25,14:27:00,132.76,132.82,132.64,132.68,146392467.0,1250653.0
6927,2008-06-25,14:28:00,132.68,132.87,132.67,132.84,147404168.0,1011701.0
6928,2008-06-25,14:29:00,132.84,132.84,132.62,132.62,148092349.0,688181.0
6929,2008-06-25,14:30:00,132.61,132.68,132.44,132.47,150267732.0,2194283.0
6930,2008-06-25,14:31:00,132.47,132.5,132.17,132.19,153650288.0,3380356.0
6931,2008-06-25,14:32:00,132.18,132.39,132.13,132.38,156517406.0,2858727.0
6932,2008-06-25,14:33:00,132.38,132.47,132.32,132.41,157283161.0,729055.0
6933,2008-06-25,14:34:00,132.4,132.41,132.26,132.38,158471729.0,1182968.0
6934,2008-06-25,14:35:00,132.37,132.55,132.34,132.54,159758644.0,1286015.0
6935,2008-06-25,14:36:00,132.54,132.72,132.53,132.72,160933682.0,1315038.0
6936,2008-06-25,14:37:00,132.71,132.82,132.69,132.75,161840574.0,904792.0
6937,2008-06-25,14:38:00,132.74,132.95,132.72,132.86,163670110.0,1829536.0
6938,2008-06-25,14:39:00,132.86,132.9,132.75,132.85,164514996.0,844886.0
6939,2008-06-25,14:40:00,132.85,132.85,132.53,132.6,166079909.0,1557613.0
6940,2008-06-25,14:41:00,132.6,132.7,132.56,132.59,167104151.0,1020042.0
6941,2008-06-25,14:42:00,132.6,132.71,132.42,132.47,168785017.0,1671066.0
6942,2008-06-25,14:43:00,132.47,132.47,132.28,132.42,170257794.0,1471777.0
6943,2008-06-25,14:44:00,132.41,132.68,132.37,132.58,171112430.0,854336.0
6944,2008-06-25,14:45:00,132.58,132.64,132.51,132.55,171661619.0,689189.0
6945,2008-06-25,14:46:00,132.54,132.57,132.3,132.34,172145675.0,483956.0
6946,2008-06-25,14:47:00,132.35,132.41,132.13,132.36,173870778.0,1725103.0
6947,2008-06-25,14:48:00,132.38,132.43,132.27,132.31,174592331.0,721553.0
6948,2008-06-25,14:49:00,132.31,132.52,132.31,132.5,175130608.0,530777.0
6949,2008-06-25,14:50:00,132.51,132.58,132.39,132.58,175885486.0,706478.0
6950,2008-06-25,14:51:00,132.58,132.65,132.49,132.59,176658242.0,762810.0
6951,2008-06-25,14:52:00,132.6,132.66,132.51,132.55,177348161.0,688219.0
6952,2008-06-25,14:53:00,132.54,132.76,132.53,132.74,178590866.0,1240245.0
6953,2008-06-25,14:54:00,132.73,132.86,132.7,132.83,179973259.0,1373843.0
6954,2008-06-25,14:55:00,132.83,132.89,132.69,132.76,181553149.0,1578690.0
6955,2008-06-25,14:56:00,132.75,132.79,132.63,132.66,182184108.0,627657.0
6956,2008-06-25,14:57:00,132.66,132.72,132.59,132.6,182661342.0,476834.0
6957,2008-06-25,14:58:00,132.61,132.78,132.57,132.75,183248633.0,578891.0
6958,2008-06-25,14:59:00,132.75,132.91,132.74,132.88,184537128.0,1195675.0
6959,2008-06-25,15:00:00,132.88,132.9,132.75,132.83,185180039.0,437411.0
6960,2008-06-25,15:01:00,132.83,133.03,132.73,133.0,186461291.0,1275852.0
6961,2008-06-25,15:02:00,133.0,133.27,132.95,133.23,188323753.0,1854933.0
6962,2008-06-25,15:03:00,133.24,133.35,133.2,133.27,190397578.0,1982056.0
6963,2008-06-25,15:04:00,133.27,133.3,133.19,133.25,191965407.0,1284529.0
6964,2008-06-25,15:05:00,133.25,133.32,133.23,133.25,192693654.0,727847.0
6965,2008-06-25,15:06:00,133.25,133.33,133.24,133.33,193908193.0,1213039.0
6966,2008-06-25,15:07:00,133.33,133.4,133.3,133.31,195654960.0,1740292.0
6967,2008-06-25,15:08:00,133.31,133.33,132.5,133.22,196751977.0,1086417.0
6968,2008-06-25,15:09:00,133.22,133.35,133.21,133.28,197573616.0,802054.0
6969,2008-06-25,15:10:00,133.29,133.31,133.19,133.2,197916525.0,322709.0
6970,2008-06-25,15:11:00,133.2,133.24,133.17,133.18,198576092.0,648367.0
6971,2008-06-25,15:12:00,133.17,133.31,133.17,133.23,199625475.0,1026283.0
6972,2008-06-25,15:13:00,133.23,133.3,133.12,133.18,200531060.0,889385.0
6973,2008-06-25,15:14:00,133.19,133.21,133.1,133.14,201393740.0,862580.0
6974,2008-06-25,15:15:00,133.13,133.16,133.0,133.02,202070135.0,671095.0
6975,2008-06-25,15:16:00,133.02,133.1,133.02,133.08,202588293.0,478699.0
6976,2008-06-25,15:17:00,133.08,133.15,133.07,133.11,203297094.0,635638.0
6977,2008-06-25,15:18:00,133.11,133.12,132.97,132.98,204178302.0,869644.0
6978,2008-06-25,15:19:00,132.98,132.99,132.91,132.97,205328140.0,1251338.0
6979,2008-06-25,15:20:00,132.98,132.99,132.88,132.91,206293086.0,926446.0
6980,2008-06-25,15:21:00,132.9,132.91,132.67,132.68,207850568.0,1542382.0
6981,2008-06-25,15:22:00,132.68,132.71,132.51,132.59,208950462.0,1094794.0
